Date,Close,Open,High,Low
11/01/17,2275.30,2268.60,2275.30,2260.80
10/01/17,2268.90,2269.70,2279.30,2265.30
09/01/17,2268.90,2273.60,2275.50,2268.90
06/01/17,2277.00,2271.10,2282.10,2264.10
05/01/17,2269.00,2268.20,2271.50,2260.40
04/01/17,2270.80,2261.60,2272.80,2261.60
03/01/17,2257.80,2251.60,2263.90,2245.10
30/12/16,2238.80,2251.60,2253.60,2233.60
29/12/16,2249.30,2249.50,2254.50,2244.60
28/12/16,2249.90,2270.20,2271.30,2249.10
27/12/16,2268.90,2266.20,2273.80,2266.20
23/12/16,2263.80,2260.20,2263.80,2258.80
22/12/16,2261.00,2262.90,2263.20,2256.10
21/12/16,2265.20,2270.50,2271.20,2265.20
20/12/16,2270.80,2266.50,2272.60,2266.10
19/12/16,2262.50,2259.20,2267.50,2258.20
16/12/16,2258.10,2266.80,2268.10,2254.20
15/12/16,2262.00,2253.80,2272.10,2253.80
14/12/16,2253.30,2268.30,2276.20,2248.40
13/12/16,2271.70,2263.30,2277.50,2263.30
12/12/16,2257.00,2258.80,2264.00,2252.40
09/12/16,2259.50,2249.70,2259.80,2249.20
08/12/16,2246.20,2241.10,2251.70,2237.60
07/12/16,2241.30,2210.70,2241.60,2208.90
06/12/16,2212.20,2207.30,2212.80,2202.20
05/12/16,2204.70,2200.70,2209.40,2200.00
02/12/16,2191.90,2191.10,2197.90,2188.40
01/12/16,2191.10,2200.20,2202.60,2187.40
30/11/16,2198.80,2205.00,2214.10,2198.80
29/11/16,2204.70,2200.80,2210.50,2198.20
28/11/16,2201.70,2210.20,2211.10,2200.40
25/11/16,2213.30,2206.30,2213.30,2206.30
23/11/16,2204.70,2198.60,2204.70,2194.50
22/11/16,2202.90,2201.60,2204.80,2194.50
21/11/16,2198.20,2186.40,2198.70,2186.40
18/11/16,2181.90,2186.80,2189.90,2180.40
17/11/16,2187.10,2178.60,2188.10,2176.70
16/11/16,2176.90,2177.50,2179.20,2172.20
15/11/16,2180.40,2168.30,2180.80,2166.40
14/11/16,2164.20,2165.60,2171.40,2156.10
11/11/16,2164.40,2162.70,2165.90,2152.50
10/11/16,2167.50,2167.50,2182.30,2151.20
09/11/16,2163.30,2131.60,2170.10,2125.30
08/11/16,2139.60,2129.90,2146.90,2123.60
07/11/16,2131.50,2100.60,2132.00,2100.60
04/11/16,2085.20,2083.80,2099.10,2083.80
03/11/16,2088.70,2098.80,2102.60,2085.20
02/11/16,2097.90,2109.40,2111.80,2094.00
01/11/16,2111.70,2128.70,2131.40,2097.80
31/10/16,2126.20,2129.80,2133.20,2125.50
28/10/16,2126.40,2132.20,2140.70,2119.40
27/10/16,2133.00,2144.10,2147.10,2132.50
26/10/16,2139.40,2137.00,2145.70,2131.60
25/10/16,2143.20,2149.70,2151.40,2141.90
24/10/16,2151.30,2148.50,2154.80,2146.90
21/10/16,2141.20,2139.40,2142.60,2130.10
20/10/16,2141.30,2142.50,2147.20,2133.40
19/10/16,2144.30,2140.80,2148.40,2138.20
18/10/16,2139.60,2138.30,2144.40,2135.50
17/10/16,2126.50,2132.90,2135.60,2124.40
14/10/16,2133.00,2139.70,2149.20,2133.00
13/10/16,2132.60,2130.30,2138.20,2114.70
12/10/16,2139.20,2137.70,2145.40,2132.80
11/10/16,2136.70,2161.30,2161.60,2128.80
10/10/16,2163.70,2160.40,2169.60,2160.40
07/10/16,2153.70,2164.20,2165.90,2144.80
06/10/16,2160.80,2158.20,2162.90,2150.30
05/10/16,2159.70,2155.20,2163.90,2155.20
04/10/16,2150.50,2163.40,2165.50,2144.00
03/10/16,2161.20,2164.30,2164.40,2154.80
30/09/16,2168.30,2156.50,2175.30,2156.50
29/09/16,2151.10,2168.90,2172.70,2145.20
28/09/16,2171.40,2161.80,2172.40,2151.80
27/09/16,2159.90,2146.00,2161.10,2141.60
26/09/16,2146.10,2158.50,2158.50,2145.00
23/09/16,2164.70,2173.30,2173.80,2164.00
22/09/16,2177.20,2170.90,2180.00,2170.90
21/09/16,2163.10,2144.60,2165.10,2139.60
20/09/16,2139.80,2145.90,2150.80,2139.20
19/09/16,2139.10,2144.00,2153.60,2135.90
16/09/16,2139.20,2146.50,2146.50,2131.20
15/09/16,2147.30,2125.40,2151.30,2122.40
14/09/16,2125.80,2127.90,2141.30,2119.90
13/09/16,2127.00,2150.50,2150.50,2120.30
12/09/16,2159.00,2120.90,2163.30,2119.10
09/09/16,2127.80,2169.10,2169.10,2127.80
08/09/16,2181.30,2182.80,2184.90,2177.50
07/09/16,2186.20,2185.20,2187.90,2179.10
06/09/16,2186.50,2181.60,2186.60,2175.10
02/09/16,2180.00,2177.50,2184.90,2173.60
01/09/16,2170.90,2171.30,2173.60,2157.10
31/08/16,2170.90,2173.60,2173.80,2161.30
30/08/16,2176.10,2179.40,2182.30,2170.40
29/08/16,2180.40,2170.20,2183.50,2170.20
26/08/16,2169.00,2175.10,2187.90,2160.40
25/08/16,2172.50,2173.30,2179.00,2169.70
24/08/16,2175.40,2185.10,2186.70,2171.20
23/08/16,2186.90,2187.80,2193.40,2186.80
22/08/16,2182.60,2181.60,2185.20,2176.00
19/08/16,2183.90,2184.20,2185.00,2175.10
18/08/16,2187.00,2181.90,2187.00,2180.50
17/08/16,2182.20,2177.80,2183.10,2168.50
16/08/16,2178.20,2186.20,2186.20,2178.10
15/08/16,2190.20,2186.10,2193.80,2186.10
12/08/16,2184.10,2183.70,2186.30,2179.40
11/08/16,2185.80,2178.00,2188.40,2178.00
10/08/16,2175.50,2182.80,2183.40,2172.00
09/08/16,2181.70,2182.20,2187.70,2178.60
08/08/16,2180.90,2183.80,2185.40,2177.80
05/08/16,2182.90,2168.80,2182.90,2168.80
04/08/16,2164.20,2163.50,2168.20,2159.10
03/08/16,2163.80,2156.80,2163.80,2152.60
02/08/16,2157.00,2169.90,2170.20,2147.60
01/08/16,2170.80,2173.20,2178.30,2166.20
29/07/16,2173.60,2168.80,2177.10,2163.50
28/07/16,2170.10,2166.10,2172.80,2159.70
27/07/16,2166.60,2169.80,2175.00,2159.10
26/07/16,2169.20,2169.00,2173.50,2160.20
25/07/16,2168.50,2173.70,2173.70,2161.90
22/07/16,2175.00,2166.50,2175.10,2163.20
21/07/16,2165.20,2172.90,2174.60,2159.80
20/07/16,2173.00,2166.10,2175.60,2164.90
19/07/16,2163.80,2163.80,2164.60,2159.00
18/07/16,2166.90,2162.00,2168.30,2159.60
15/07/16,2161.70,2165.10,2169.10,2155.80
14/07/16,2163.80,2157.90,2169.00,2157.90
13/07/16,2152.40,2153.80,2156.40,2146.20
12/07/16,2152.10,2139.50,2155.40,2139.50
11/07/16,2137.20,2131.70,2143.20,2131.70
08/07/16,2129.90,2107.00,2131.70,2107.00
07/07/16,2097.90,2100.40,2109.10,2089.40
06/07/16,2099.70,2084.40,2100.70,2074.00
05/07/16,2088.60,2095.10,2095.10,2080.90
01/07/16,2102.90,2099.30,2108.70,2097.90
30/06/16,2098.90,2073.20,2098.90,2070.00
29/06/16,2070.80,2042.70,2073.10,2042.70
28/06/16,2036.10,2006.70,2036.10,2006.70
27/06/16,2000.50,2031.50,2031.50,1991.70
24/06/16,2037.40,2103.80,2103.80,2032.60
23/06/16,2113.30,2092.80,2113.30,2092.80
22/06/16,2085.40,2089.80,2099.70,2084.40
21/06/16,2088.90,2085.20,2093.70,2083.00
20/06/16,2083.20,2075.60,2100.70,2075.60
17/06/16,2071.20,2078.20,2078.20,2062.80
16/06/16,2078.00,2066.40,2079.60,2050.40
15/06/16,2071.50,2077.60,2085.70,2069.80
14/06/16,2075.30,2076.70,2081.30,2064.10
13/06/16,2079.10,2091.80,2098.10,2078.50
10/06/16,2096.10,2109.60,2109.60,2090.00
09/06/16,2115.50,2115.70,2117.60,2107.70
08/06/16,2119.10,2112.70,2120.60,2112.70
07/06/16,2112.10,2110.20,2119.20,2110.20
06/06/16,2109.40,2100.80,2113.40,2100.80
03/06/16,2099.10,2104.10,2104.10,2085.40
02/06/16,2105.30,2097.70,2105.30,2088.60
01/06/16,2099.30,2093.90,2101.00,2085.10
31/05/16,2097.00,2100.10,2103.50,2088.70
27/05/16,2099.10,2090.10,2099.10,2090.10
26/05/16,2090.10,2091.40,2094.30,2087.10
25/05/16,2090.50,2078.90,2094.70,2078.90
24/05/16,2076.10,2052.70,2079.70,2052.70
23/05/16,2048.00,2052.20,2055.60,2047.30
20/05/16,2052.30,2041.90,2058.30,2041.90
19/05/16,2040.00,2044.20,2044.20,2025.90
18/05/16,2047.60,2044.40,2060.60,2034.50
17/05/16,2047.20,2065.00,2065.70,2040.80
16/05/16,2066.70,2046.50,2071.90,2046.50
13/05/16,2046.60,2062.50,2066.80,2043.10
12/05/16,2064.10,2067.20,2074.00,2053.10
11/05/16,2064.50,2083.30,2083.30,2064.50
10/05/16,2084.40,2062.60,2084.90,2062.60
09/05/16,2058.70,2057.60,2064.20,2054.30
06/05/16,2057.10,2047.80,2057.70,2039.50
05/05/16,2050.60,2052.90,2060.20,2045.80
04/05/16,2051.10,2060.30,2060.30,2045.50
03/05/16,2063.40,2077.20,2077.20,2054.90
02/05/16,2081.40,2067.20,2083.40,2066.10
29/04/16,2065.30,2071.80,2073.80,2052.30
28/04/16,2075.80,2090.90,2099.30,2071.60
27/04/16,2095.20,2092.30,2099.90,2082.30
26/04/16,2091.70,2089.80,2096.90,2085.80
25/04/16,2087.80,2089.40,2089.40,2077.50
22/04/16,2091.60,2091.50,2094.30,2081.20
21/04/16,2091.50,2102.10,2103.80,2088.50
20/04/16,2102.40,2101.50,2111.10,2096.30
19/04/16,2100.80,2096.10,2104.10,2091.70
18/04/16,2094.30,2078.80,2094.70,2073.70
15/04/16,2080.70,2083.10,2083.20,2076.30
14/04/16,2082.80,2082.90,2087.80,2078.10
13/04/16,2082.40,2065.90,2083.20,2065.90
12/04/16,2061.70,2043.70,2065.10,2039.70
11/04/16,2042.00,2050.20,2062.90,2041.90
08/04/16,2047.60,2045.50,2060.60,2041.70
07/04/16,2041.90,2063.00,2063.00,2033.80
06/04/16,2066.70,2045.60,2067.30,2043.10
05/04/16,2045.20,2062.50,2062.50,2042.60
04/04/16,2066.10,2073.20,2074.00,2062.60
01/04/16,2072.80,2056.60,2075.10,2044.00
31/03/16,2059.70,2063.80,2067.90,2057.50
30/03/16,2063.90,2058.30,2072.20,2058.30
29/03/16,2055.00,2035.80,2055.90,2028.30
28/03/16,2037.00,2037.90,2042.70,2032.00
24/03/16,2035.90,2032.50,2036.00,2022.50
23/03/16,2036.70,2048.60,2048.60,2034.90
22/03/16,2049.80,2048.60,2056.60,2040.60
21/03/16,2051.60,2047.90,2053.90,2043.10
18/03/16,2049.60,2041.20,2052.40,2041.20
17/03/16,2040.60,2026.90,2046.20,2022.20
16/03/16,2027.20,2014.20,2032.00,2010.00
15/03/16,2015.90,2015.30,2015.90,2005.20
14/03/16,2019.60,2019.30,2024.60,2012.00
11/03/16,2022.20,1994.70,2022.40,1994.70
10/03/16,1989.60,1991.00,2005.10,1969.20
09/03/16,1989.30,1981.40,1992.70,1979.80
08/03/16,1979.30,1996.90,1996.90,1977.40
07/03/16,2001.80,1996.10,2006.10,1989.40
04/03/16,2000.00,1994.00,2009.10,1986.80
03/03/16,1993.40,1985.60,1993.70,1977.40
02/03/16,1986.50,1976.60,1986.50,1968.80
01/03/16,1978.30,1937.10,1978.30,1937.10
29/02/16,1932.20,1947.10,1958.30,1931.80
26/02/16,1948.00,1955.00,1963.00,1945.80
25/02/16,1951.70,1931.90,1951.80,1925.40
24/02/16,1929.80,1917.60,1932.10,1891.00
23/02/16,1921.30,1942.40,1942.40,1919.40
22/02/16,1945.50,1924.40,1946.70,1924.40
19/02/16,1917.80,1916.70,1918.80,1902.20
18/02/16,1917.80,1927.60,1930.00,1915.10
17/02/16,1926.80,1898.80,1930.70,1898.80
16/02/16,1895.60,1871.40,1895.80,1871.40
12/02/16,1864.80,1833.40,1864.80,1833.40
11/02/16,1829.10,1847.00,1847.00,1810.10
10/02/16,1851.90,1857.10,1881.60,1850.30
09/02/16,1852.20,1848.50,1868.20,1834.90
08/02/16,1853.40,1873.20,1873.20,1828.50
05/02/16,1880.00,1913.10,1913.10,1872.70
04/02/16,1915.50,1911.70,1927.30,1900.50
03/02/16,1912.50,1907.10,1918.00,1872.20
02/02/16,1903.00,1935.30,1935.30,1897.30
01/02/16,1939.40,1936.90,1947.20,1920.30
29/01/16,1940.20,1894.00,1940.20,1894.00
28/01/16,1893.40,1885.20,1903.00,1873.70
27/01/16,1883.00,1902.50,1917.00,1872.70
26/01/16,1903.60,1878.80,1906.70,1878.80
25/01/16,1877.10,1906.30,1906.30,1876.00
22/01/16,1906.90,1877.40,1908.80,1877.40
21/01/16,1869.00,1861.50,1889.80,1849.00
20/01/16,1859.30,1876.20,1876.20,1812.30
19/01/16,1881.30,1888.70,1901.40,1864.60
15/01/16,1880.30,1916.70,1916.70,1857.80
14/01/16,1921.80,1891.70,1934.50,1878.90
13/01/16,1890.30,1940.30,1950.30,1886.40
12/01/16,1938.70,1927.80,1947.40,1914.30
11/01/16,1923.70,1926.10,1935.70,1901.10
08/01/16,1922.00,1946.00,1960.40,1918.50
07/01/16,1943.10,1985.30,1985.30,1938.80
06/01/16,1990.30,2011.70,2011.70,1979.00
05/01/16,2016.70,2013.80,2021.90,2004.20
04/01/16,2012.70,2038.20,2038.20,1989.70
31/12/15,2043.90,2060.60,2062.50,2043.60
30/12/15,2063.40,2077.30,2077.30,2062.00
29/12/15,2078.40,2060.50,2081.60,2060.50
28/12/15,2056.50,2057.80,2057.80,2044.20
24/12/15,2061.00,2063.50,2067.40,2058.70
23/12/15,2064.30,2042.20,2064.70,2042.20
22/12/15,2039.00,2023.20,2042.70,2020.50
21/12/15,2021.20,2010.30,2022.90,2005.90
18/12/15,2005.50,2040.80,2040.80,2005.30
17/12/15,2041.90,2073.80,2076.40,2041.70
16/12/15,2073.10,2046.50,2076.70,2042.40
15/12/15,2043.40,2025.50,2053.90,2025.50
14/12/15,2021.90,2013.40,2022.90,1993.30
11/12/15,2012.40,2047.30,2047.30,2008.80
10/12/15,2052.20,2047.90,2067.70,2045.70
09/12/15,2047.60,2061.20,2080.30,2036.50
08/12/15,2063.60,2073.40,2073.80,2052.30
07/12/15,2077.10,2090.40,2090.40,2066.80
04/12/15,2091.70,2051.20,2093.80,2051.20
03/12/15,2049.60,2080.70,2085.00,2042.30
02/12/15,2079.50,2101.70,2104.30,2077.10
01/12/15,2102.60,2082.90,2103.40,2082.90
30/11/15,2080.40,2090.90,2093.80,2080.40
27/11/15,2090.10,2088.80,2093.30,2084.10
25/11/15,2088.90,2089.30,2093.00,2086.30
24/11/15,2089.10,2084.40,2094.10,2070.30
23/11/15,2086.60,2089.40,2095.60,2081.40
20/11/15,2089.20,2082.80,2097.10,2082.80
19/11/15,2081.20,2083.70,2086.70,2078.80
18/11/15,2083.60,2052.00,2085.30,2052.00
17/11/15,2050.40,2053.70,2066.70,2045.90
16/11/15,2053.20,2022.10,2053.20,2019.40
13/11/15,2023.00,2044.60,2044.60,2022.00
12/11/15,2046.00,2072.30,2072.30,2045.70
11/11/15,2075.00,2083.40,2086.90,2074.80
10/11/15,2081.70,2077.20,2083.70,2069.90
09/11/15,2078.60,2096.60,2096.60,2068.20
06/11/15,2099.20,2098.60,2101.90,2083.70
05/11/15,2099.90,2101.70,2108.80,2090.40
04/11/15,2102.30,2110.60,2114.60,2097.00
03/11/15,2109.80,2102.60,2116.50,2097.50
02/11/15,2104.10,2080.80,2106.20,2080.80
30/10/15,2079.40,2090.00,2094.30,2079.30
29/10/15,2089.40,2088.30,2092.50,2082.60
28/10/15,2090.30,2066.50,2090.30,2063.10
27/10/15,2065.90,2068.80,2070.40,2058.80
26/10/15,2071.20,2075.10,2075.10,2066.50
23/10/15,2075.20,2058.20,2079.70,2058.20
22/10/15,2052.50,2021.90,2055.20,2021.90
21/10/15,2018.90,2033.50,2038.00,2017.20
20/10/15,2030.80,2033.10,2039.10,2026.60
19/10/15,2033.70,2031.70,2034.50,2022.30
16/10/15,2033.10,2024.40,2033.50,2020.50
15/10/15,2023.90,1996.50,2024.20,1996.50
14/10/15,1994.20,2003.70,2009.60,1990.70
13/10/15,2003.70,2015.00,2022.30,2001.80
12/10/15,2017.50,2015.70,2018.70,2010.50
09/10/15,2014.90,2013.70,2020.10,2007.60
08/10/15,2013.40,1994.00,2016.50,1987.50
07/10/15,1995.80,1982.30,1999.30,1976.40
06/10/15,1979.90,1986.60,1991.60,1972.00
05/10/15,1987.00,1954.30,1989.20,1954.30
02/10/15,1951.40,1921.80,1951.40,1893.70
01/10/15,1923.80,1919.70,1927.20,1900.70
30/09/15,1920.00,1887.10,1920.50,1887.10
29/09/15,1884.10,1881.90,1899.50,1871.90
28/09/15,1881.80,1929.20,1929.20,1879.20
25/09/15,1931.30,1935.90,1952.90,1921.50
24/09/15,1932.20,1934.80,1937.20,1908.90
23/09/15,1938.80,1943.20,1949.50,1932.60
22/09/15,1942.70,1961.40,1961.40,1929.20
21/09/15,1967.00,1960.80,1979.60,1955.80
18/09/15,1958.00,1989.70,1989.70,1953.50
17/09/15,1990.20,1995.30,2020.90,1986.70
16/09/15,1995.30,1978.00,1997.30,1977.90
15/09/15,1978.10,1955.10,1983.20,1954.30
14/09/15,1953.00,1963.10,1963.10,1948.30
11/09/15,1961.00,1951.50,1961.00,1939.20
10/09/15,1952.30,1941.60,1965.30,1937.20
09/09/15,1942.00,1971.50,1988.60,1937.90
08/09/15,1969.40,1927.30,1970.40,1927.30
04/09/15,1921.20,1947.80,1947.80,1911.20
03/09/15,1951.10,1950.80,1975.00,1944.70
02/09/15,1948.90,1916.50,1948.90,1916.50
01/09/15,1913.80,1970.10,1970.10,1903.10
31/08/15,1972.20,1986.70,1986.70,1966.00
28/08/15,1988.90,1986.10,1993.50,1975.20
27/08/15,1987.70,1942.80,1989.60,1942.80
26/08/15,1940.50,1872.80,1943.10,1872.80
25/08/15,1867.60,1898.10,1948.00,1867.10
24/08/15,1893.20,1965.20,1965.20,1867.00
21/08/15,1970.90,2034.10,2034.10,1970.90
20/08/15,2035.70,2076.60,2076.60,2035.70
19/08/15,2079.60,2095.70,2096.20,2070.50
18/08/15,2096.90,2102.00,2103.50,2094.10
17/08/15,2102.40,2089.70,2102.90,2079.30
14/08/15,2091.50,2083.20,2092.40,2080.60
13/08/15,2083.40,2086.20,2092.90,2078.30
12/08/15,2086.10,2081.10,2089.10,2052.10
11/08/15,2084.10,2102.70,2102.70,2076.50
10/08/15,2104.20,2081.00,2105.30,2081.00
07/08/15,2077.60,2082.60,2082.60,2067.90
06/08/15,2083.60,2100.80,2103.30,2075.50
05/08/15,2099.80,2095.30,2112.70,2095.30
04/08/15,2093.30,2097.70,2102.50,2088.60
03/08/15,2098.00,2104.50,2105.70,2087.30
31/07/15,2103.80,2111.60,2114.20,2102.10
30/07/15,2108.60,2106.80,2110.50,2095.00
29/07/15,2108.60,2094.70,2110.60,2094.10
28/07/15,2093.20,2070.80,2095.60,2069.10
27/07/15,2067.60,2078.20,2078.20,2063.50
24/07/15,2079.70,2102.20,2106.00,2077.10
23/07/15,2102.20,2114.20,2116.90,2098.60
22/07/15,2114.20,2118.20,2118.50,2110.00
21/07/15,2119.20,2127.60,2128.50,2115.40
20/07/15,2128.30,2126.80,2132.80,2123.70
17/07/15,2126.60,2126.80,2128.90,2119.90
16/07/15,2124.30,2110.60,2124.40,2110.60
15/07/15,2107.40,2109.00,2114.10,2102.50
14/07/15,2108.90,2099.70,2112.00,2098.20
13/07/15,2099.60,2080.00,2100.70,2080.00
10/07/15,2076.60,2052.70,2081.30,2052.70
09/07/15,2051.30,2049.70,2074.30,2049.70
08/07/15,2046.70,2077.70,2077.70,2044.70
07/07/15,2081.30,2069.50,2083.70,2044.00
06/07/15,2068.80,2073.90,2078.60,2058.40
02/07/15,2076.80,2078.00,2085.10,2071.00
01/07/15,2077.40,2067.00,2082.80,2067.00
30/06/15,2063.10,2061.20,2074.30,2056.30
29/06/15,2057.60,2098.60,2098.60,2056.60
26/06/15,2101.50,2102.60,2108.90,2095.40
25/06/15,2102.30,2110.00,2116.00,2101.80
24/06/15,2108.60,2123.70,2125.10,2108.60
23/06/15,2124.20,2123.20,2128.00,2119.90
22/06/15,2122.80,2112.50,2129.90,2112.50
19/06/15,2110.00,2121.10,2121.60,2109.40
18/06/15,2121.20,2101.60,2126.70,2101.60
17/06/15,2100.40,2097.40,2106.80,2088.90
16/06/15,2096.30,2084.30,2097.40,2082.10
15/06/15,2084.40,2091.30,2091.30,2072.50
12/06/15,2094.10,2107.40,2107.40,2091.30
11/06/15,2108.90,2106.20,2115.00,2106.20
10/06/15,2105.20,2081.10,2108.50,2081.10
09/06/15,2080.20,2079.10,2085.60,2072.10
08/06/15,2079.30,2092.30,2093.00,2079.10
05/06/15,2092.80,2095.10,2101.00,2085.70
04/06/15,2095.80,2112.30,2112.90,2093.20
03/06/15,2114.10,2110.60,2121.90,2109.60
02/06/15,2109.60,2110.40,2117.60,2099.10
01/06/15,2111.70,2108.60,2119.20,2102.50
29/05/15,2107.40,2120.70,2120.70,2104.90
28/05/15,2120.80,2122.30,2122.30,2112.90
27/05/15,2123.50,2105.10,2126.20,2105.10
26/05/15,2104.20,2125.30,2125.30,2099.20
22/05/15,2126.10,2130.40,2132.20,2126.10
21/05/15,2130.80,2125.60,2134.30,2122.90
20/05/15,2125.80,2127.80,2134.70,2122.60
19/05/15,2127.80,2129.40,2133.00,2124.50
18/05/15,2129.20,2121.30,2131.80,2120.00
15/05/15,2122.70,2122.10,2123.90,2116.80
14/05/15,2121.10,2100.40,2121.40,2100.40
13/05/15,2098.50,2099.60,2110.20,2096.00
12/05/15,2099.10,2102.90,2105.10,2085.60
11/05/15,2105.30,2115.60,2117.70,2104.60
08/05/15,2116.10,2092.10,2117.70,2092.10
07/05/15,2088.00,2080.00,2092.90,2075.00
06/05/15,2080.20,2091.30,2098.40,2067.90
05/05/15,2089.50,2112.60,2115.20,2088.50
04/05/15,2114.50,2110.20,2120.90,2110.20
01/05/15,2108.30,2087.40,2108.40,2087.40
30/04/15,2085.50,2105.50,2105.50,2077.60
29/04/15,2106.80,2112.50,2113.70,2097.40
28/04/15,2114.80,2108.30,2116.10,2094.90
27/04/15,2108.90,2119.30,2125.90,2107.00
24/04/15,2117.70,2112.80,2120.90,2112.80
23/04/15,2112.90,2107.20,2120.50,2103.20
22/04/15,2108.00,2098.30,2110.00,2091.10
21/04/15,2097.30,2102.80,2109.60,2094.40
20/04/15,2100.40,2084.10,2103.90,2084.10
17/04/15,2081.20,2102.60,2102.60,2072.40
16/04/15,2105.00,2106.00,2111.30,2100.00
15/04/15,2106.60,2097.80,2111.90,2097.80
14/04/15,2095.80,2092.30,2098.60,2083.20
13/04/15,2092.40,2102.00,2107.70,2092.30
10/04/15,2102.10,2091.50,2102.60,2091.50
09/04/15,2091.20,2081.30,2093.30,2074.30
08/04/15,2081.90,2076.90,2086.70,2073.30
07/04/15,2076.30,2080.80,2089.80,2076.10
06/04/15,2080.60,2064.90,2087.00,2056.50
02/04/15,2067.00,2060.00,2072.20,2057.30
01/04/15,2059.70,2067.60,2067.60,2048.40
31/03/15,2067.90,2084.10,2084.10,2067.00
30/03/15,2086.20,2064.10,2089.00,2064.10
27/03/15,2061.00,2055.80,2062.80,2053.00
26/03/15,2056.20,2059.90,2067.20,2045.50
25/03/15,2061.10,2093.10,2097.40,2061.10
24/03/15,2091.50,2103.90,2107.60,2091.50
23/03/15,2104.40,2108.00,2114.90,2104.40
20/03/15,2108.10,2090.30,2113.90,2090.30
19/03/15,2089.30,2098.70,2098.70,2085.60
18/03/15,2099.50,2072.80,2106.80,2061.20
17/03/15,2074.30,2080.60,2080.60,2065.10
16/03/15,2081.20,2055.30,2081.40,2055.30
13/03/15,2053.40,2064.60,2064.60,2041.20
12/03/15,2065.90,2041.10,2066.40,2041.10
11/03/15,2040.20,2044.70,2050.10,2039.70
10/03/15,2044.20,2076.10,2076.10,2044.20
09/03/15,2079.40,2072.20,2083.50,2072.20
06/03/15,2071.30,2100.90,2100.90,2067.30
05/03/15,2101.00,2098.50,2104.20,2095.20
04/03/15,2098.50,2107.70,2107.70,2087.60
03/03/15,2107.80,2115.80,2115.80,2098.30
02/03/15,2117.40,2105.20,2117.50,2104.50
27/02/15,2104.50,2110.90,2112.70,2103.80
26/02/15,2110.70,2113.90,2113.90,2103.80
25/02/15,2113.90,2115.30,2119.60,2109.90
24/02/15,2115.50,2109.10,2117.90,2105.90
23/02/15,2109.70,2109.80,2110.10,2103.00
20/02/15,2110.30,2097.70,2110.60,2085.40
19/02/15,2097.40,2099.20,2102.10,2090.80
18/02/15,2099.70,2099.20,2100.20,2092.20
17/02/15,2100.30,2096.50,2101.30,2089.80
13/02/15,2097.00,2088.80,2097.00,2086.70
12/02/15,2088.50,2070.00,2088.50,2070.00
11/02/15,2068.50,2068.60,2073.50,2058.00
10/02/15,2068.60,2049.40,2070.90,2048.60
09/02/15,2046.70,2053.50,2056.20,2041.90
06/02/15,2055.50,2062.30,2072.40,2050.00
05/02/15,2062.50,2043.50,2063.60,2043.50
04/02/15,2041.50,2048.90,2054.70,2036.70
03/02/15,2050.00,2022.70,2050.30,2022.70
02/02/15,2020.80,1996.70,2021.70,1980.90
30/01/15,1995.00,2019.30,2023.30,1993.40
29/01/15,2021.20,2002.50,2024.60,1989.20
28/01/15,2002.20,2032.30,2042.50,2001.50
27/01/15,2029.50,2047.90,2047.90,2019.90
26/01/15,2057.10,2050.40,2057.60,2041.00
23/01/15,2051.80,2063.00,2063.00,2050.50
22/01/15,2063.20,2034.30,2064.60,2026.40
21/01/15,2032.10,2020.20,2038.30,2012.00
20/01/15,2022.50,2020.80,2028.90,2004.50
16/01/15,2019.40,1992.20,2020.50,1988.10
15/01/15,1992.70,2013.80,2021.30,1991.50
14/01/15,2011.30,2018.40,2018.40,1988.40
13/01/15,2023.00,2031.60,2056.90,2008.20
12/01/15,2028.30,2046.10,2049.30,2022.60
09/01/15,2044.80,2063.40,2064.40,2038.30
08/01/15,2062.10,2030.60,2064.10,2030.60
07/01/15,2025.90,2005.50,2029.60,2005.50
06/01/15,2002.60,2022.20,2030.20,1992.40
05/01/15,2020.60,2054.40,2054.40,2017.30
02/01/15,2058.20,2058.90,2072.40,2046.00
31/12/14,2058.90,2082.10,2085.60,2057.90
30/12/14,2080.30,2088.50,2088.50,2079.50
29/12/14,2090.60,2087.60,2093.60,2085.80
26/12/14,2088.80,2084.30,2092.70,2084.30
24/12/14,2081.90,2083.20,2087.60,2081.90
23/12/14,2082.20,2081.50,2086.70,2079.80
22/12/14,2078.50,2069.30,2078.80,2069.30
19/12/14,2070.70,2061.00,2077.80,2061.00
18/12/14,2061.20,2019.00,2061.20,2019.00
17/12/14,2012.90,1973.80,2016.80,1973.80
16/12/14,1972.70,1986.70,2016.90,1972.60
15/12/14,1989.60,2005.00,2018.70,1982.30
12/12/14,2002.30,2030.40,2032.20,2002.30
11/12/14,2035.30,2027.90,2055.50,2027.90
10/12/14,2026.10,2058.90,2058.90,2024.30
09/12/14,2059.80,2056.60,2060.60,2034.20
08/12/14,2060.30,2074.80,2075.80,2054.30
05/12/14,2075.40,2072.80,2079.50,2070.80
04/12/14,2071.90,2073.60,2077.30,2062.30
03/12/14,2074.30,2067.40,2076.30,2066.70
02/12/14,2066.60,2053.80,2068.80,2053.80
01/12/14,2053.40,2065.80,2065.80,2049.60
28/11/14,2067.60,2074.80,2075.80,2065.10
26/11/14,2072.80,2067.40,2073.30,2066.60
25/11/14,2067.00,2070.20,2074.20,2064.80
24/11/14,2069.40,2065.10,2070.20,2065.10
