Date,Close,Open,High,Low,Volume
08/01/21,290.08,292.00,292.28,285.06,2800000
07/01/21,291.65,287.77,295.89,286.68,4010000
06/01/21,285.55,276.29,288.38,273.10,6380000
05/01/21,270.93,263.88,273.50,262.57,4210000
04/01/21,265.00,267.00,267.58,260.16,3570000
31/12/20,263.71,258.80,263.93,258.00,2040000
30/12/20,259.45,258.81,260.65,257.83,1570000
29/12/20,258.01,260.26,260.86,256.50,1430000
28/12/20,259.59,257.81,262.65,257.00,2790000
24/12/20,256.16,257.04,257.62,253.75,968150
23/12/20,256.45,251.50,260.58,251.30,3380000
22/12/20,250.09,256.86,257.70,249.80,3600000
21/12/20,256.98,250.29,260.85,248.76,7410000
18/12/20,242.13,245.39,245.39,240.56,4090000
17/12/20,244.43,245.00,245.93,243.00,2980000
16/12/20,243.77,243.56,243.90,241.12,2400000
15/12/20,242.43,239.50,243.61,237.19,2350000
14/12/20,237.79,243.28,243.50,237.39,1930000
11/12/20,239.99,240.81,241.20,237.10,2080000
10/12/20,244.40,240.00,245.18,239.51,2540000
09/12/20,242.82,240.00,245.36,239.53,3550000
08/12/20,238.84,237.01,239.19,236.58,1370000
07/12/20,238.45,238.54,239.85,235.45,1790000
04/12/20,239.58,237.70,239.75,236.95,2370000
03/12/20,235.47,237.29,238.85,234.64,2140000
02/12/20,237.65,232.08,238.13,231.58,2140000
01/12/20,232.08,231.96,234.87,231.35,2580000
30/11/20,230.58,232.05,235.00,230.36,2710000
27/11/20,235.40,237.00,237.30,233.79,1050000
25/11/20,236.54,235.00,237.45,232.43,2270000
24/11/20,237.50,231.10,238.12,230.63,3920000
23/11/20,228.83,226.06,230.00,225.73,3380000
20/11/20,223.35,223.00,224.81,222.63,1850000
19/11/20,224.57,224.30,224.94,222.11,1510000
18/11/20,224.30,225.00,227.72,223.51,2860000
17/11/20,224.65,220.02,224.85,218.33,2720000
16/11/20,222.38,223.53,224.60,220.03,3000000
13/11/20,219.08,215.85,220.96,215.41,2830000
12/11/20,214.51,215.22,216.86,212.40,3010000
11/11/20,218.05,218.64,219.92,215.03,2680000
10/11/20,217.47,215.25,218.38,211.18,4170000
09/11/20,214.93,214.49,218.00,209.37,6960000
06/11/20,201.26,204.34,204.39,200.42,2480000
05/11/20,202.96,199.65,204.12,199.06,2890000
04/11/20,197.87,196.25,200.82,194.90,3870000
